gene_name,glu1,glu2,glu6,glu7,glu11,glu12,gly1,gly2,gly6,gly7,gly11,gly12
uxuR,3.22043646,3.853667527,4.028297391,4.457484779,4.028835589,4.043755034,3.789992042,3.687314521,3.857096996,4.101715412,3.403127684,4.021274137
vacJ,4.776976412,4.318439392,4.005368097,4.382031256,4.4750279,4.255081977,3.364239935,3.419321637,3.470749835,4.177873934,3.974275373,4.636565409
valS,7.827324466,7.967305283,8.128437413,8.153620685,8.414681136,7.970867379,6.588078163,7.119045838,7.545182249,6.860842015,7.691753142,6.983511298
vioA,4.620765799,5.577008641,5.479091466,5.843278069,5.81637687,5.826942412,4.610486392,4.973934478,5.301384668,4.800591248,4.56709718,4.843556128
vioB,3.281461771,4.27092816,4.028297391,4.619552847,4.219709955,4.994410474,2.988868548,3.263920196,3.314863079,3.135350084,3.238206047,2.231895253
visC,4.548264225,4.594103225,4.705462124,5.043396869,4.897854763,4.860600284,4.70031177,4.433708824,4.250052949,4.565747746,3.403127684,3.250214154
waaA,2.787044417,2.997317952,3.059257218,3.298080719,3.231354427,4.562429913,1.255666409,2.385922444,2.577877013,1.863384156,0.400375956,2.231895253
waaC,1.872409522,4.409006535,3.78070658,4.218128117,4.247375741,4.980895796,3.125194645,3.263920196,2.577877013,3.412926304,3.238206047,3.250214154
waaF,4.151299554,4.613275881,4.976853896,4.870183127,4.922081529,5.053706526,3.569134251,4.306929861,4.450410319,4.565747746,4.342119852,5.185303861
waaG,2.946518091,3.645757877,2.967104776,2.888436333,3.85984852,3.764772941,2.838199673,3.687314521,3.314863079,2.03916712,2.837620345,2.501831767
waaL,2.024617477,3.357811199,2.967104776,2.888436333,3.275092125,3.178510131,3.86964614,3.559550295,2.709352471,2.03916712,1.887696574,2.231895253
waaO,2.787044417,2.809943836,2.868616656,2.312245118,3.327955503,3.015295573,2.372776568,1.760580758,2.433038119,1.662278962,2.27917705,1.458599818
waaP,3.738270261,3.402648158,4.073089259,3.502182927,3.895269527,3.666791667,3.661582857,2.891221262,3.043839098,3.533896365,3.478994982,1.898039616
waaQ,3.020056016,3.163005359,3.013921285,3.722295367,3.970258418,3.928727492,2.372776568,3.089641103,3.230082065,2.581544051,2.837620345,1.458599818
waaV,1.279535868,2.340080965,3.013921285,2.959587103,2.89508645,3.849082632,3.569134251,2.660811997,1.634841947,1.662278962,2.440603361,2.501831767
waaW,-1.14456266,0.04093922,1.656951679,2.198546665,1.434968744,1.784647728,1.255666409,1.909857469,0.950201861,0.778581957,0.400375956,2.501831767
wbbA,3.552876099,3.977270191,4.976853896,5.593130213,3.708748557,4.773133329,3.661582857,3.150115972,3.314863079,3.845618938,2.717142687,2.728660382
wbbB,3.22043646,3.311530153,3.481498342,3.616444367,3.163143758,4.056703079,3.125194645,2.891221262,2.709352471,3.698181102,1.887696574,2.728660382
wbbC,2.787044417,4.00658169,4.239507697,4.683795876,3.867002769,4.641876339,4.330010862,3.947569154,3.470749835,3.135350084,3.148053403,3.515622458
wbbD,3.450374263,5.17418802,4.539892996,5.107248479,4.306433129,5.098197038,4.784867708,4.852118296,3.965832754,4.021305152,4.025729113,4.636565409
wcaA,0.658708418,0.04093922,-1.14456266,-1.14456266,-0.340399338,-1.14456266,0.154497435,0.10884003,0.396002577,-1.14456266,-1.14456266,0.804561649
wcaB,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-0.340399338,-1.14456266,0.154497435,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
wcaC,0.169307087,0.04093922,-0.081165644,-0.233394293,0.104113823,-0.563826259,-1.14456266,-1.14456266,0.396002577,0.261889892,-1.14456266,-1.14456266
wcaD,-1.14456266,-1.14456266,-1.14456266,0.387042983,-0.021124796,-1.14456266,0.154497435,-1.14456266,-1.14456266,-1.14456266,0.400375956,-1.14456266
wcaE,-1.14456266,0.04093922,-1.14456266,-1.14456266,-0.57230235,-0.328638789,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
wcaG,-1.14456266,-1.14456266,-0.081165644,-0.233394293,0.215468341,-1.14456266,-1.14456266,0.10884003,-1.14456266,-1.14456266,-1.14456266,-1.14456266
wcaH,-1.14456266,-1.14456266,0.328725926,-1.14456266,-0.57230235,-0.328638789,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
wcaI,0.169307087,-1.14456266,-1.14456266,0.124258233,-0.340399338,-0.151607991,-1.14456266,-1.14456266,0.396002577,-1.14456266,-1.14456266,-1.14456266
wcaK,1.50675362,0.813307996,0.328725926,0.59996766,0.648269063,0.336426748,0.983904798,0.915725688,-1.14456266,0.261889892,0.400375956,-1.14456266
wecB,4.049878631,4.723247491,4.11653034,4.369062526,4.236373082,4.502200706,2.258187993,2.741810914,3.314863079,3.474683089,2.837620345,2.501831767
wecC,4.87902582,5.080875926,5.636502165,5.377043137,5.483529737,5.344956599,2.988868548,3.089641103,4.41250523,4.177873934,3.551059262,3.631962725
wecD,3.22043646,4.27092816,5.164378196,4.897529077,4.470340631,4.458978702,2.577489015,2.574940804,2.940786701,3.474683089,2.440603361,2.728660382
wecE,4.974328164,5.5474187,5.264275126,5.564985179,5.610334246,5.11066053,4.085158623,4.077573058,4.333566771,3.845618938,4.123430944,3.933364168
wecF,2.700105232,3.682562565,3.958384548,4.033160204,3.539903693,4.383930977,2.75646861,3.64597429,3.043839098,2.581544051,2.440603361,1.458599818
wecG,2.402133773,3.446128737,3.753434699,3.999884323,3.208975686,3.632590573,1.845238606,3.026504243,3.394918736,2.790871234,2.27917705,2.501831767
wrbA,3.020056016,1.069845507,1.393037856,1.206669469,2.416015583,1.465745832,3.058650775,2.483565826,1.634841947,3.056677113,3.920915173,3.515622458
wza,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-0.57230235,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
wzb,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-0.57230235,-0.563826259,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
wzc,0.658708418,-1.14456266,0.328725926,0.124258233,-0.340399338,-0.328638789,0.154497435,-1.14456266,0.396002577,0.261889892,-1.14456266,-1.14456266
wzx,4.418685018,5.249629364,5.511977888,5.805286703,5.224399823,5.609285514,5.31206518,5.039185982,5.07752804,5.59495019,4.634910367,4.520742021
wzxC,-1.14456266,-1.14456266,-0.081165644,-1.14456266,-0.57230235,-0.563826259,0.154497435,-1.14456266,-1.14456266,-1.14456266,0.400375956,-1.14456266
wzxE,2.607531025,3.109874429,3.341894942,3.502182927,3.388926716,3.788260467,0.983904798,2.167844039,2.433038119,2.195417295,0.955758142,2.501831767
wzy,2.787044417,4.035308594,3.833747712,4.775092611,3.845432489,4.769207369,4.085158623,4.196810065,4.250052949,4.101715412,3.865501508,3.515622458
wzzB,5.33187859,6.251002031,6.242455552,6.596424943,6.525407588,7.377367878,5.434885402,5.511062968,5.301384668,5.17956154,4.634910367,5.146759137
wzzE,5.063720883,5.309616286,5.090090896,5.2971674,5.825578401,6.019330987,3.789992042,3.877884375,4.722356551,3.280832743,3.685185387,2.728660382
xasA,0.658708418,-1.14456266,0.626040423,0.387042983,1.124904303,0.810426666,0.639427359,-1.14456266,1.335513986,0.778581957,0.955758142,0.804561649
xdhA,2.402133773,1.632120246,1.239066079,0.59996766,1.124904303,1.465745832,3.058650775,1.402984775,0.950201861,1.662278962,2.717142687,1.898039616
xdhB,0.658708418,0.490617291,0.626040423,-1.14456266,0.785190935,0.23446579,1.255666409,1.181552541,1.335513986,0.778581957,2.096977156,-1.14456266
xdhC,0.658708418,-1.14456266,1.06506632,0.780805482,-0.165749464,0.23446579,1.996751073,0.915725688,1.335513986,0.778581957,0.400375956,0.804561649
xdhD,2.024617477,1.909674822,2.648628761,2.993879944,2.778146992,2.193556411,3.125194645,2.660811997,3.230082065,4.140297819,3.238206047,2.92436909
xerC,3.978067213,4.144808978,3.958384548,4.218128117,4.751017902,4.692508209,2.669780771,2.81846539,3.542781318,3.474683089,2.27917705,1.898039616
xerD,4.014420386,4.650872841,4.988586183,5.324287126,4.855352065,5.063356429,4.587127522,3.804655043,3.912490909,4.800591248,4.382139907,3.631962725
xni,2.787044417,2.875164209,2.918707025,3.298080719,2.950159195,2.961095005,2.988868548,3.687314521,2.089747114,3.474683089,2.585564792,2.231895253
xseA,2.402133773,4.196588626,4.05086741,4.246772757,5.161836089,5.195013446,3.188788908,2.385922444,3.470749835,3.135350084,2.27917705,1.458599818
xseB,2.024617477,3.357811199,3.514379414,2.924453426,3.079237974,3.772644773,2.478808946,2.044750511,2.271761073,2.581544051,2.440603361,1.898039616
xthA,4.917905765,4.294879557,3.546525499,3.548982175,4.373244671,4.293867475,3.830369867,4.167913085,3.739474064,3.590767972,3.974275373,4.021274137
xylA,1.872409522,0.813307996,1.531325051,1.789321157,1.619835106,1.465745832,2.258187993,1.593346297,1.880704813,2.03916712,2.585564792,2.92436909
xylB,2.700105232,1.069845507,0.328725926,1.789321157,1.173835043,1.962721439,2.478808946,2.28107207,0.396002577,1.662278962,2.096977156,0.804561649
xylE,0.169307087,1.469254964,1.239066079,1.528716401,1.68735496,0.993108595,2.478808946,2.385922444,2.271761073,2.195417295,2.440603361,2.231895253
xylF,1.279535868,0.490617291,0.328725926,-0.233394293,-1.14456266,0.121745392,1.255666409,0.57980147,1.335513986,0.261889892,2.096977156,0.804561649
xylH,2.024617477,0.490617291,0.864408982,0.387042983,1.843055586,1.202582163,1.481501414,2.167844039,2.271761073,0.778581957,1.641516703,-1.14456266
xylR,1.872409522,1.284323171,2.069687809,2.198546665,2.667342007,2.328850255,1.675275111,2.167844039,1.335513986,2.03916712,1.341744444,2.231895253
yaaA,3.339999835,3.214239589,2.156357825,1.789321157,3.378942791,3.561648355,1.675275111,2.660811997,2.089747114,2.03916712,1.341744444,2.231895253
yaaH,2.607531025,3.569197809,2.762849217,3.270402455,2.880980903,3.788260467,2.669780771,2.483565826,1.880704813,2.195417295,2.096977156,2.92436909
yaaI,0.658708418,-1.14456266,-1.14456266,0.387042983,-0.57230235,-0.151607991,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yaaX,3.822718504,4.386892664,4.761247443,4.597486218,4.151060972,4.28839019,2.988868548,3.687314521,4.161399886,3.936139379,3.323031869,3.250214154
yabB,5.21186605,5.053067546,6.151466521,5.875719046,5.008663031,5.546458253,5.94702566,5.714496379,4.59278618,5.494349685,5.429476593,5.185303861
yabF,1.005901477,1.069845507,0.864408982,0.124258233,1.173835043,1.101997975,0.154497435,0.57980147,1.335513986,0.261889892,1.887696574,1.458599818
yabI,3.694112533,4.091098885,3.859553062,5.262534534,2.416015583,4.71717262,4.051405413,4.678665387,4.450410319,4.507925192,4.495936007,3.739595723
yabN,3.978067213,3.163005359,3.577968833,3.525772893,4.327322346,3.236653072,3.661582857,3.841735214,2.271761073,3.533896365,2.717142687,3.739595723
yacA,3.86315489,4.170931385,4.33453446,4.493780314,4.789152562,5.673695789,3.830369867,4.333193505,3.857096996,3.798131235,3.551059262,3.515622458
yacC,3.502538225,3.569197809,4.259020946,3.742562398,3.748036258,4.721242645,4.21277922,3.947569154,2.829743201,3.936139379,3.323031869,2.501831767
yacF,3.22043646,2.937542598,3.341894942,3.403751415,4.085123505,3.856507875,2.75646861,2.167844039,3.230082065,2.336112447,2.27917705,1.458599818
yacG,2.161956914,2.741607747,2.315226014,1.621147031,2.492457405,2.169695258,0.639427359,1.593346297,1.880704813,2.03916712,1.641516703,-1.14456266
yacH,1.279535868,0.04093922,-1.14456266,0.59996766,0.785190935,0.121745392,1.996751073,2.044750511,1.634841947,0.261889892,1.341744444,-1.14456266
yacL,4.276295763,4.294879557,4.352810418,4.246772757,3.716692358,4.243805934,5.029750154,4.940167082,3.676850297,4.319084827,4.56709718,4.459142826
yadB,0.169307087,1.777799163,1.772119263,2.77460641,2.227319223,2.452362542,0.639427359,0.57980147,1.335513986,1.42689579,1.641516703,1.458599818
yadC,1.701594873,1.909674822,2.315226014,2.074906101,1.813276146,1.905843576,2.669780771,4.046155423,2.829743201,3.590767972,3.148053403,3.250214154
yadD,2.024617477,2.594274625,1.239066079,3.325235785,1.434968744,2.815880163,1.996751073,2.167844039,1.880704813,1.863384156,1.341744444,0.804561649
yadE,1.701594873,2.429952245,3.187254339,2.851489903,2.683707116,3.142459379,2.577489015,2.483565826,2.433038119,3.056677113,2.585564792,1.898039616
yadF,6.480593228,6.630756573,6.355481762,6.533915011,7.257170485,7.051104875,5.253930888,5.673987748,5.744244456,6.104253232,5.086236747,5.581844769
yadG,4.523263489,4.632196912,4.37085753,4.897529077,5.471855846,5.310258109,4.976816861,4.550232955,3.043839098,4.101715412,3.619684692,2.728660382
yadH,5.402112472,5.237326669,5.339491965,5.377043137,6.347765659,5.696610389,5.326239871,5.176027535,4.897193331,4.960002543,4.699676686,4.981370547
yadI,3.940772686,3.78764548,3.78070658,3.525772893,2.83781076,3.015295573,3.789992042,3.804655043,3.314863079,2.790871234,3.238206047,3.631962725
yadK,-1.14456266,-1.14456266,-1.14456266,-0.233394293,-0.340399338,-1.14456266,0.154497435,1.181552541,-1.14456266,0.261889892,0.400375956,-1.14456266
yadL,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-0.165749464,0.23446579,0.639427359,0.57980147,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yadM,-1.14456266,-1.14456266,0.626040423,0.387042983,-0.340399338,-0.151607991,-1.14456266,0.10884003,0.396002577,-1.14456266,-1.14456266,-1.14456266
yadN,-1.14456266,-1.14456266,0.328725926,-1.14456266,0.215468341,0.516202858,-1.14456266,-1.14456266,0.396002577,-1.14456266,-1.14456266,-1.14456266
yadQ,3.552876099,3.977270191,4.316023771,4.23252161,3.902250361,4.473530509,3.470333633,3.419321637,3.799486457,3.412926304,3.051855849,3.250214154
yadR,6.330204508,6.54851226,6.355481762,6.412819064,5.763734626,6.560051156,6.870298332,7.137783321,6.677231101,6.472373556,6.612340105,6.430659334
yadS,2.787044417,2.340080965,1.772119263,2.467348851,2.249568588,2.704682599,1.675275111,1.909857469,2.577877013,1.863384156,0.400375956,1.898039616
yadT,0.169307087,3.402648158,2.238018242,3.123394332,3.358764436,3.796005249,1.996751073,2.044750511,2.089747114,2.03916712,1.887696574,2.501831767
yaeB,1.872409522,3.214239589,2.868616656,3.453809343,4.301163171,4.144220349,2.372776568,2.574940804,2.433038119,1.863384156,1.641516703,2.728660382
yaeH,6.337391448,5.273924334,5.174685065,5.067673712,6.424861794,5.11066053,7.408901987,6.564832631,6.02098178,6.234706227,6.423987309,6.720344625
yaeI,1.50675362,2.141213121,1.656951679,2.256535936,2.582578473,3.054642247,1.481501414,0.57980147,0.950201861,1.863384156,1.341744444,-1.14456266
yaeJ,1.279535868,1.632120246,0.864408982,1.789321157,1.983131349,2.412372376,0.983904798,1.593346297,1.634841947,1.662278962,-1.14456266,-1.14456266
yaeL,6.137804265,6.803401964,6.693175713,7.120008724,6.649762843,7.572979333,5.511315109,5.961683582,5.495119924,5.982204203,5.690692309,4.636565409
yaeP,5.317411886,4.246571952,4.352810418,4.128610446,4.502835885,3.990766635,5.697299413,4.905589993,4.41250523,4.800591248,4.531955639,5.363940975
yaeQ,3.552876099,4.063473801,3.638865955,4.329441129,4.412871317,4.38905757,3.705671164,4.014037271,2.709352471,3.474683089,3.051855849,2.728660382
yaeR,3.090005404,3.446128737,2.868616656,3.378053213,2.852345945,3.202050598,3.520582185,3.687314521,2.940786701,2.464111871,3.403127684,2.92436909
yaeT,8.973736065,9.324406217,9.574845146,9.946837466,9.391397046,9.263320376,8.227672195,8.791845813,9.058065057,8.843680943,8.739528166,7.933783495
yafC,3.339999835,3.569197809,2.762849217,2.417504478,3.801297577,3.190328614,4.118139092,3.913148221,3.611376894,4.21449498,3.807869657,3.739595723
yafD,5.180234943,4.808888284,5.023221002,5.035212915,5.664669077,5.765219904,4.958731679,5.023147802,4.626286693,5.38620321,4.495936007,4.579816561
yafE,1.50675362,3.488332863,2.816710004,3.154025009,4.04153546,4.424442067,3.981429471,3.089641103,3.139979739,3.135350084,3.148053403,1.898039616
yafJ,4.151299554,4.473382622,3.958384548,3.913167376,4.956000049,4.215223654,3.249685166,2.741810914,3.676850297,2.885061637,3.148053403,3.839737144
yafK,3.396246232,3.214239589,2.868616656,3.453809343,4.214112484,5.232560986,3.125194645,2.28107207,2.433038119,2.195417295,2.717142687,2.501831767
yafL,-1.14456266,-1.14456266,-1.14456266,0.387042983,-0.165749464,0.336426748,0.154497435,0.10884003,-1.14456266,0.778581957,-1.14456266,-1.14456266
yafM,0.169307087,-1.14456266,-1.14456266,0.124258233,-0.165749464,-0.151607991,0.639427359,0.10884003,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yafN,0.658708418,1.469254964,0.328725926,1.07954682,0.785190935,1.340552926,1.675275111,0.57980147,0.950201861,1.142112545,0.400375956,-1.14456266
yafO,-1.14456266,-1.14456266,-1.14456266,-0.233394293,0.215468341,-0.563826259,-1.14456266,-1.14456266,-1.14456266,0.778581957,-1.14456266,-1.14456266
yafP,-1.14456266,-1.14456266,0.626040423,-1.14456266,-0.340399338,-0.328638789,-1.14456266,0.10884003,-1.14456266,0.261889892,-1.14456266,0.804561649
yafQ,2.161956914,2.809943836,2.238018242,2.924453426,3.275092125,3.764772941,4.150381458,3.317609911,2.577877013,3.936139379,3.619684692,3.631962725
yafS,3.281461771,4.091098885,3.958384548,3.502182927,4.151060972,4.030689551,4.21277922,4.138424687,3.739474064,4.21449498,2.837620345,2.92436909
yafT,-1.14456266,-1.14456266,-0.081165644,-1.14456266,-0.021124796,0.874259721,-1.14456266,-1.14456266,0.396002577,-1.14456266,-1.14456266,-1.14456266
yafV,4.276295763,4.705491563,4.316023771,4.218128117,4.890857407,4.553326092,3.661582857,4.384327196,3.470749835,4.593811949,4.214925963,3.250214154
yafZ,-1.14456266,0.04093922,-1.14456266,-1.14456266,-0.340399338,-0.328638789,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yagP,-1.14456266,0.490617291,-0.081165644,0.124258233,0.104113823,-0.151607991,-1.14456266,-1.14456266,-1.14456266,0.261889892,0.400375956,-1.14456266
yagQ,2.024617477,1.284323171,0.864408982,0.938810998,1.719920157,1.465745832,1.255666409,0.915725688,1.634841947,1.142112545,1.641516703,2.501831767
yagR,1.701594873,1.469254964,0.626040423,1.528716401,0.90863663,0.429826472,1.255666409,1.593346297,0.950201861,0.261889892,1.641516703,-1.14456266
yagS,0.169307087,0.490617291,-1.14456266,-1.14456266,-0.57230235,-0.563826259,-1.14456266,0.57980147,-1.14456266,0.778581957,-1.14456266,-1.14456266
yagT,0.169307087,-1.14456266,-1.14456266,-0.233394293,-0.021124796,-0.563826259,-1.14456266,-1.14456266,-1.14456266,-1.14456266,0.955758142,-1.14456266
yagU,4.049878631,5.010322969,4.774862943,5.07567602,7.498909511,5.607088175,6.009843358,5.734331934,5.215964741,5.894695598,5.870189581,6.186550025
yagV,1.005901477,1.069845507,1.06506632,0.124258233,1.813276146,1.250163792,0.639427359,1.760580758,1.880704813,0.261889892,1.641516703,1.898039616
yagW,1.005901477,1.069845507,2.458083344,1.866355798,0.90863663,1.61662547,2.258187993,2.167844039,2.089747114,2.464111871,2.440603361,1.458599818
yagX,0.658708418,0.490617291,0.864408982,0.780805482,0.966163097,1.340552926,1.675275111,0.57980147,0.396002577,0.261889892,0.955758142,-1.14456266
yagY,0.169307087,0.04093922,-1.14456266,-0.233394293,-0.340399338,-0.151607991,-1.14456266,-1.14456266,-1.14456266,-1.14456266,0.400375956,-1.14456266
yagZ,0.169307087,1.777799163,1.06506632,1.429612449,1.173835043,1.876515111,1.255666409,1.593346297,-1.14456266,0.261889892,0.400375956,0.804561649
yahA,0.658708418,1.632120246,0.626040423,1.07954682,1.266618037,1.580428267,1.996751073,1.909857469,1.634841947,0.778581957,1.341744444,1.898039616
yahB,2.161956914,1.284323171,2.238018242,2.198546665,2.009543656,2.671255534,1.675275111,2.483565826,2.829743201,2.790871234,2.27917705,1.898039616
